display_id,event_type,region,event,duration,is_live,channel_activity,capitalisation_ratio,subjectivity_score
7U0sxOSg5YY,geopolitical conflict,Europe,Europe Heatwaves (2019),679,0,7.655172413793103,0.21052631578947367,0.86259
LKudUqJ82ks,geopolitical conflict,Europe,Europe Heatwaves (2019),159,0,7.655172413793103,0.15384615384615385,0.87025356
YyYbMIBEyLI,geopolitical conflict,Europe,Europe Heatwaves (2019),1349,0,7.655172413793103,0.3333333333333333,0.8796634
ECl7qN6THUk,geopolitical conflict,Europe,Europe Heatwaves (2019),34,0,8.137931034482758,0.1590909090909091,0.7542383
VXsOG_id1N8,geopolitical conflict,Europe,Europe Heatwaves (2019),30,0,8.206896551724139,0.14634146341463414,0.32873076
2yrj2TBs1Rs,geopolitical conflict,Europe,Europe Heatwaves (2019),1353,0,7.9655172413793105,0.375,0.16024224
0Mz5woq1Lh8,geopolitical conflict,Europe,Europe Heatwaves (2019),1048,0,7.9655172413793105,0.23529411764705882,0.3164693
cvHHOvYR7dM,geopolitical conflict,Europe,Europe Heatwaves (2019),1348,0,7.9655172413793105,0.375,0.6304568
l4grOa6bQJs,geopolitical conflict,Europe,Europe Heatwaves (2019),164,0,7.9655172413793105,0.16666666666666666,0.94659674
tTkjMhutLy8,geopolitical conflict,Europe,Europe Heatwaves (2019),1293,0,7.9655172413793105,0.375,0.043945532
rANNxPnHNbE,geopolitical conflict,Europe,Europe Heatwaves (2019),157,0,7.9655172413793105,0.16666666666666666,0.76242024
mzTt1-8Abkg,geopolitical conflict,Europe,Europe Heatwaves (2019),1318,0,9.758620689655173,0.3,0.06943792
GrKJjv05UsY,geopolitical conflict,Europe,Europe Heatwaves (2019),1350,0,9.724137931034482,0.3,0.08117685
FlFBmhDhOtw,geopolitical conflict,Europe,Europe Heatwaves (2019),1349,0,9.724137931034482,0.3333333333333333,0.22927804
TEpTnUqvUGU,geopolitical conflict,Europe,Europe Heatwaves (2019),931,0,9.862068965517242,0.2222222222222222,0.6046782
GctuytTJDsA,geopolitical conflict,Europe,Europe Heatwaves (2019),167,0,8.96551724137931,0.16666666666666666,0.36870512
VCDaRv1TMM4,geopolitical conflict,Europe,Europe Heatwaves (2019),39,0,7.9655172413793105,0.2608695652173913,0.03138794
Yvq675iIq3E,geopolitical conflict,Europe,Europe Heatwaves (2019),911,0,7.620689655172414,0.2,0.12997176
as4pHA6OQcI,geopolitical conflict,Europe,Europe Heatwaves (2019),31,0,7.620689655172414,0.11627906976744186,0.3942988
eIeapE4VFjk,geopolitical conflict,Europe,Europe Heatwaves (2019),310,1,7.620689655172414,0.21621621621621623,0.70677954
tGNe-Yqh8LE,geopolitical conflict,Europe,Europe Heatwaves (2019),1119,0,6.310344827586207,0.19047619047619047,0.22952229
P4htIolCU2M,geopolitical conflict,Europe,Europe Heatwaves (2019),552,0,6.310344827586207,0.15384615384615385,0.5308306
5G3fnptfaYk,geopolitical conflict,Europe,Europe Heatwaves (2019),788,0,8.379310344827585,0.19047619047619047,0.77477205
fbB7WHAjKw8,geopolitical conflict,Europe,Europe Heatwaves (2019),124,0,8.379310344827585,0.225,0.63084036
4HhqqPn47-I,geopolitical conflict,Europe,Europe Heatwaves (2019),1317,0,8.379310344827585,0.3,0.48930645
ZgPwOTU5VDU,geopolitical conflict,Europe,Europe Heatwaves (2019),43,0,9.0,0.2608695652173913,0.13087817
3xk2S8HQUjU,geopolitical conflict,Europe,Europe Heatwaves (2019),32,0,8.89655172413793,0.14285714285714285,0.09470818
G7Y_48APnp4,geopolitical conflict,Europe,Europe Heatwaves (2019),39,0,8.275862068965518,0.2608695652173913,0.7414343
stzh6EhcFSQ,geopolitical conflict,Europe,Europe Heatwaves (2019),151,0,8.275862068965518,0.15789473684210525,0.9816275
rQBpANYhXxE,geopolitical conflict,Europe,Europe Heatwaves (2019),1350,0,8.137931034482758,0.35294117647058826,0.15137021
Lsj12VVxMBQ,geopolitical conflict,Europe,Europe Heatwaves (2019),470,0,8.137931034482758,0.14285714285714285,0.5311507
OF7wWk-DG8M,geopolitical conflict,Europe,Europe Heatwaves (2019),1348,0,8.137931034482758,0.35294117647058826,0.42951053
S11H6tjkaTo,geopolitical conflict,Europe,Europe Heatwaves (2019),649,0,8.10344827586207,0.25,0.32387438
hhGm5-GpYJc,geopolitical conflict,Europe,Europe Heatwaves (2019),1348,0,8.10344827586207,0.4,0.2708753
b17qOf3UJ5I,geopolitical conflict,Europe,Europe Heatwaves (2019),1023,0,8.068965517241379,0.25,0.78830653
M740izkEax4,geopolitical conflict,Europe,Europe Heatwaves (2019),1316,0,8.068965517241379,0.4,0.13621962
sFnGC2TzoTg,geopolitical conflict,Europe,Europe Heatwaves (2019),232,0,8.068965517241379,0.175,0.9134015
s79zifjxzQo,geopolitical conflict,Europe,Europe Heatwaves (2019),132,0,7.931034482758621,0.15384615384615385,0.7643902
BTNdLpfqqDg,geopolitical conflict,Europe,Europe Heatwaves (2019),80,0,7.9655172413793105,0.15384615384615385,0.94844264
2YPFJYSvQBA,geopolitical conflict,Europe,Europe Heatwaves (2019),33,0,8.172413793103448,0.14634146341463414,0.5106323
OhdREH1_tBw,geopolitical conflict,Europe,Europe Heatwaves (2019),22,0,8.931034482758621,0.13953488372093023,0.99319404
bCLaEqwDHxU,geopolitical conflict,Europe,Europe Heatwaves (2019),246,0,1.8620689655172413,0.16666666666666666,0.48015952
J-7F8XLnCDU,geopolitical conflict,Europe,Europe Heatwaves (2019),1328,0,7.655172413793103,0.1728395061728395,0.49836168
CQAaivYpiFs,geopolitical conflict,Europe,Europe Heatwaves (2019),125,0,7.655172413793103,0.1728395061728395,0.22768065
BlW8JeqFtYI,geopolitical conflict,Europe,Europe Heatwaves (2019),232,0,8.517241379310345,0.275,0.10564372
Letx16p2U0w,geopolitical conflict,Europe,Europe Heatwaves (2019),166,0,8.517241379310345,0.125,0.09654742
aQj-FdbAd2I,geopolitical conflict,Europe,Europe Heatwaves (2019),174,0,8.275862068965518,0.14,0.3213673
gsr8aZiZH4A,geopolitical conflict,Europe,Europe Heatwaves (2019),136,0,8.413793103448276,0.15555555555555556,0.20667003
kv-l20N69R4,geopolitical conflict,Europe,Europe Heatwaves (2019),283,0,8.413793103448276,0.1794871794871795,0.75591314
_vp-UUK3_Vg,geopolitical conflict,Europe,Europe Heatwaves (2019),195,0,8.275862068965518,0.13333333333333333,0.75389606
yPyR_RY_OTI,geopolitical conflict,Europe,Europe Heatwaves (2019),168,0,8.241379310344827,0.11538461538461539,0.1203604
akbuJtyaB-4,geopolitical conflict,Europe,Europe Heatwaves (2019),165,0,8.10344827586207,0.1320754716981132,0.47116855
6vJ1TaI7IxU,geopolitical conflict,Europe,Europe Heatwaves (2019),122,0,7.827586206896552,0.11904761904761904,0.9392496
f3_wHSSYPdE,geopolitical conflict,Europe,Europe Heatwaves (2019),193,0,8.655172413793103,0.1702127659574468,0.6046984
EHp2pO1Ynws,geopolitical conflict,Europe,Europe Heatwaves (2019),182,0,9.137931034482758,0.15384615384615385,0.029837893
95OV9Ri3Uuo,geopolitical conflict,Europe,Europe Heatwaves (2019),24,0,9.137931034482758,0.19047619047619047,0.12846778
KMQe8THujXY,geopolitical conflict,Europe,Europe Heatwaves (2019),195,0,9.0,0.16666666666666666,0.2679306
O7_ErkVAJ7Q,geopolitical conflict,Europe,Europe Heatwaves (2019),173,0,8.793103448275861,0.1276595744680851,0.6027188
nqcZawSwl7Y,geopolitical conflict,Europe,Europe Heatwaves (2019),171,0,8.793103448275861,0.16666666666666666,0.56137335
2mKzBGwM8_c,geopolitical conflict,Europe,Europe Heatwaves (2019),171,0,8.793103448275861,0.13725490196078433,0.9306596
axLeTs73s0M,geopolitical conflict,Europe,Europe Heatwaves (2019),165,0,8.655172413793103,0.17391304347826086,0.6756209
oA-B7N-MMjs,geopolitical conflict,Europe,Europe Heatwaves (2019),194,0,8.655172413793103,0.1568627450980392,0.7114559
7sr0Z18M2u0,geopolitical conflict,Europe,Europe Heatwaves (2019),209,0,9.03448275862069,0.13333333333333333,0.50915986
mExPINRxTe4,geopolitical conflict,Europe,Europe Heatwaves (2019),171,0,8.89655172413793,0.17777777777777778,0.9536097
7zcmHPHc5xM,geopolitical conflict,Europe,Europe Heatwaves (2019),192,0,8.724137931034482,0.18181818181818182,0.41929984
z37tf2Ux3p0,geopolitical conflict,Europe,Europe Heatwaves (2019),127,0,8.724137931034482,0.15555555555555556,0.8645925
eaTKxefo_wg,geopolitical conflict,Europe,Europe Heatwaves (2019),128,0,8.724137931034482,0.060240963855421686,0.74103683
nSwKVfG9Xu0,geopolitical conflict,Europe,Europe Heatwaves (2019),192,1,8.724137931034482,0.14,0.9931866
2Rhyk83We64,geopolitical conflict,Europe,Europe Heatwaves (2019),177,0,8.689655172413794,0.16279069767441862,0.8285104
tcJTe4xEQRA,geopolitical conflict,Europe,Europe Heatwaves (2019),198,0,8.689655172413794,0.16363636363636364,0.58931375
jly6duqs51w,geopolitical conflict,Europe,Europe Heatwaves (2019),177,0,8.448275862068966,0.15217391304347827,0.0056439866
WgCMHwoziZY,geopolitical conflict,Europe,Europe Heatwaves (2019),119,0,9.0,0.13513513513513514,0.49723852
yvfRFqWtwq0,geopolitical conflict,Europe,Europe Heatwaves (2019),140,0,8.89655172413793,0.16,0.45650327
DueUPf_27f0,geopolitical conflict,Europe,Europe Heatwaves (2019),161,0,8.89655172413793,0.16666666666666666,0.8691719
qR6ubbXXjOA,geopolitical conflict,Europe,Europe Heatwaves (2019),188,0,8.827586206896552,0.16666666666666666,0.9248489
6odbzG-gBRw,geopolitical conflict,Europe,Europe Heatwaves (2019),150,0,8.793103448275861,0.15384615384615385,0.5973003
mk8ejbugohU,geopolitical conflict,Europe,Europe Heatwaves (2019),183,0,8.758620689655173,0.1,0.57279634
ewCpiXsYb4U,geopolitical conflict,Europe,Europe Heatwaves (2019),107,0,9.10344827586207,0.16129032258064516,0.879345
La-c01JsGiw,geopolitical conflict,Europe,Europe Heatwaves (2019),183,0,9.10344827586207,0.125,0.38687488
MABie5BU7yA,geopolitical conflict,Europe,Europe Heatwaves (2019),208,0,9.10344827586207,0.14035087719298245,0.63515925
xJOfD4k6Muc,geopolitical conflict,Europe,Europe Heatwaves (2019),180,0,8.827586206896552,0.17391304347826086,0.47894365
TrVnPv1v4uo,geopolitical conflict,Europe,Europe Heatwaves (2019),134,0,8.275862068965518,0.18032786885245902,0.24390444
cquk99wQ8iU,geopolitical conflict,Europe,Europe Heatwaves (2019),150,0,7.931034482758621,0.14545454545454545,0.0049503273
nYhGEYEvMzE,geopolitical conflict,Europe,Europe Heatwaves (2019),168,0,8.517241379310345,0.13953488372093023,0.64809567
7k4oiZLWi7k,geopolitical conflict,Europe,Europe Heatwaves (2019),181,0,6.551724137931035,0.15,0.6009355
vAi-cWzHnPo,geopolitical conflict,Europe,Europe Heatwaves (2019),187,0,6.379310344827586,0.14285714285714285,0.21426786
v-Peq7bdlAY,geopolitical conflict,Europe,Europe Heatwaves (2019),166,0,6.931034482758621,0.17073170731707318,0.8419371
8VFhYqfcDjU,geopolitical conflict,Europe,Europe Heatwaves (2019),155,0,6.931034482758621,0.14285714285714285,0.49877337
CsQF_d2zNxM,geopolitical conflict,Europe,Europe Heatwaves (2019),182,0,7.655172413793103,0.14893617021276595,0.47828972
Pq-nK40VJZM,geopolitical conflict,Europe,Europe Heatwaves (2019),131,0,8.10344827586207,0.16216216216216217,0.9722218
Nm5-47T0Sec,geopolitical conflict,Europe,Europe Heatwaves (2019),169,0,7.793103448275862,0.13157894736842105,0.48770827
zjTvNhxsK60,geopolitical conflict,Europe,Europe Heatwaves (2019),155,0,7.896551724137931,0.16666666666666666,0.84965706
NQDIx7_7Bl8,geopolitical conflict,Europe,Europe Heatwaves (2019),120,0,7.896551724137931,0.11363636363636363,0.95732456
ifRzghFVSeA,geopolitical conflict,Europe,Europe Heatwaves (2019),111,0,7.793103448275862,0.25,0.5225443
w4qK0BbOrqo,geopolitical conflict,Europe,Europe Heatwaves (2019),167,0,8.172413793103448,0.22580645161290322,0.66057223
xbKVKpgYlas,geopolitical conflict,Europe,Europe Heatwaves (2019),180,0,8.206896551724139,0.18,0.21165255
q03NUBWFEtE,geopolitical conflict,Europe,Europe Heatwaves (2019),183,0,8.206896551724139,0.16216216216216217,0.6709289
1OJlGXbdJkQ,geopolitical conflict,Europe,Europe Heatwaves (2019),190,0,8.344827586206897,0.16981132075471697,0.43820104
EBETcLDAqnU,geopolitical conflict,Europe,Europe Heatwaves (2019),111,0,7.724137931034483,0.2,0.35418025
8PKAE7_8Shs,geopolitical conflict,Europe,Europe Heatwaves (2019),183,0,8.137931034482758,0.11428571428571428,0.24244699
MWuWpNz-8ao,geopolitical conflict,Europe,Europe Heatwaves (2019),161,0,8.448275862068966,0.1702127659574468,0.4898295
e1Py3_zLTxw,geopolitical conflict,Europe,Europe Heatwaves (2019),175,1,7.9655172413793105,0.16326530612244897,0.573168
gtzzTIFMVzs,geopolitical conflict,Europe,Europe Heatwaves (2019),175,0,7.931034482758621,0.14705882352941177,0.041014113
tWZTZmPGlIg,geopolitical conflict,Europe,Europe Heatwaves (2019),62,0,8.310344827586206,0.13513513513513514,0.87597734
CN1XDceFTfQ,geopolitical conflict,Europe,Europe Heatwaves (2019),46,0,8.310344827586206,0.136986301369863,0.70787024
xT_RET11WzE,geopolitical conflict,Europe,Europe Heatwaves (2019),161,0,8.137931034482758,0.12244897959183673,0.984354
fV6zr-i7kC8,geopolitical conflict,Europe,Europe Heatwaves (2019),136,0,7.9655172413793105,0.16216216216216217,0.46110195
m0-narJ2Fk0,geopolitical conflict,Europe,Europe Heatwaves (2019),222,0,8.068965517241379,0.1282051282051282,0.87261397
5Di9GxV-MME,geopolitical conflict,Europe,Europe Heatwaves (2019),318,0,8.068965517241379,0.18518518518518517,0.051070005
gxpazc8UYYs,geopolitical conflict,Europe,Europe Heatwaves (2019),255,0,8.068965517241379,0.20689655172413793,0.19216199
bCqewFoziIU,geopolitical conflict,Europe,Europe Heatwaves (2019),81,0,8.068965517241379,0.23529411764705882,0.10816399
wP07HgSCTk8,geopolitical conflict,Europe,Europe Heatwaves (2019),278,0,8.068965517241379,0.15384615384615385,0.21835692
P-rduhWDSiE,geopolitical conflict,Europe,Europe Heatwaves (2019),194,0,8.068965517241379,0.13513513513513514,0.5656928
WlRhah4flCE,geopolitical conflict,Europe,Europe Heatwaves (2019),187,0,8.0,0.17307692307692307,0.03935131
gvNuRzv2YXY,geopolitical conflict,Europe,Europe Heatwaves (2019),142,0,8.137931034482758,0.19047619047619047,0.90104413
4oRKSNZGZDg,geopolitical conflict,Europe,Europe Heatwaves (2019),153,0,7.827586206896552,0.14285714285714285,0.40503445
k8vcTNzOgkg,geopolitical conflict,Europe,Europe Heatwaves (2019),184,0,7.793103448275862,0.225,0.52791655
8gkrhbQ7mqs,geopolitical conflict,Europe,Europe Heatwaves (2019),181,0,7.689655172413793,0.14285714285714285,0.18439311
rlJWdaAEijg,geopolitical conflict,Europe,Europe Heatwaves (2019),120,0,7.482758620689655,0.20454545454545456,0.42923608
sRcKNhsTSQk,geopolitical conflict,Europe,Europe Heatwaves (2019),171,0,7.448275862068965,0.15555555555555556,0.14353366
McK2R3a5KSc,geopolitical conflict,Europe,Europe Heatwaves (2019),160,0,7.448275862068965,0.125,0.30957386
erAKGS_jb9Y,geopolitical conflict,Europe,Europe Heatwaves (2019),139,0,7.241379310344827,0.18181818181818182,0.65731806
s5KTaWrgknA,geopolitical conflict,Europe,Europe Heatwaves (2019),162,0,7.241379310344827,0.1320754716981132,0.740046
p_TmgSCgTzY,geopolitical conflict,Europe,Europe Heatwaves (2019),161,0,7.068965517241379,0.11320754716981132,0.72505516
byMlIlm-huU,geopolitical conflict,Europe,Europe Heatwaves (2019),164,0,6.758620689655173,0.1836734693877551,0.78924584
h4k8diSKbuU,geopolitical conflict,Europe,Europe Heatwaves (2019),199,0,6.517241379310345,0.17647058823529413,0.32712656
W4wweNbfFkA,geopolitical conflict,Europe,Europe Heatwaves (2019),114,0,6.655172413793103,0.18421052631578946,0.41936132
8R9RAMaCysA,geopolitical conflict,Europe,Europe Heatwaves (2019),191,1,6.620689655172414,0.23076923076923078,0.46471605
paT8KHYiQVc,geopolitical conflict,Europe,Europe Heatwaves (2019),116,0,6.517241379310345,0.14583333333333334,0.3445309
V--Inn5Tg6I,geopolitical conflict,Europe,Europe Heatwaves (2019),133,0,6.931034482758621,0.13725490196078433,0.7911602
s8RYbFVSBt8,geopolitical conflict,Europe,Europe Heatwaves (2019),124,0,6.448275862068965,0.25806451612903225,0.6261325
Pjo4gk6trNk,geopolitical conflict,Europe,Europe Heatwaves (2019),173,0,6.862068965517241,0.17142857142857143,0.62729675
sXFaCzt636U,geopolitical conflict,Europe,Europe Heatwaves (2019),180,0,6.862068965517241,0.24324324324324326,0.3554858
qGjB86ix_ng,geopolitical conflict,Europe,Europe Heatwaves (2019),194,0,6.862068965517241,0.11627906976744186,0.8607277
9YbEu9hWXvA,geopolitical conflict,Europe,Europe Heatwaves (2019),147,0,6.758620689655173,0.14285714285714285,0.6204862
vxtGwl64dkQ,geopolitical conflict,Europe,Europe Heatwaves (2019),176,0,6.482758620689655,0.14583333333333334,0.6015928
oaEQWLdI6PQ,geopolitical conflict,Europe,Europe Heatwaves (2019),184,0,6.482758620689655,0.17647058823529413,0.5011736
Zd5rKh5oBoM,geopolitical conflict,Europe,Europe Heatwaves (2019),168,0,6.793103448275862,0.13953488372093023,0.9237601
XDuFtvJwyiQ,geopolitical conflict,Europe,Europe Heatwaves (2019),180,0,7.068965517241379,0.1282051282051282,0.44398588
rlhkhMjGIL0,geopolitical conflict,Europe,Europe Heatwaves (2019),142,1,7.0,0.1509433962264151,0.62195677
MTw2Lhw-LBo,geopolitical conflict,Europe,Europe Heatwaves (2019),195,0,7.0,0.0975609756097561,0.40864065
dlyQ98HMr7s,geopolitical conflict,Europe,Europe Heatwaves (2019),304,0,7.0,0.17142857142857143,0.68663996
U-GkDnRUEGg,geopolitical conflict,Europe,Europe Heatwaves (2019),390,0,7.0,0.10810810810810811,0.05707173
my_pi92liF0,geopolitical conflict,Europe,Europe Heatwaves (2019),174,0,7.0,0.17647058823529413,0.23185557
RbQ4CjW0fbo,geopolitical conflict,Europe,Europe Heatwaves (2019),117,0,7.0,0.13043478260869565,0.2619843
il_8zJuvcxA,geopolitical conflict,Europe,Europe Heatwaves (2019),226,0,7.0,0.08620689655172414,0.8671263
-Cp7b4xFskg,geopolitical conflict,Europe,Europe Heatwaves (2019),328,0,7.0,0.10526315789473684,0.8057767
eyaIHztxsHE,geopolitical conflict,Europe,Europe Heatwaves (2019),351,0,7.0,0.3103448275862069,0.8509271
fjR9uic643o,geopolitical conflict,Europe,Europe Heatwaves (2019),175,0,7.241379310344827,0.10869565217391304,0.842847
YJR57z7OmQM,geopolitical conflict,Europe,Europe Heatwaves (2019),182,0,7.241379310344827,0.11538461538461539,0.9417351
WCKk_08mhMU,geopolitical conflict,Europe,Europe Heatwaves (2019),183,0,7.793103448275862,0.13793103448275862,0.77056694
mlo1S6sn-uI,geopolitical conflict,Europe,Europe Heatwaves (2019),152,0,8.137931034482758,0.13157894736842105,0.5679172
IM_n44w_IhA,geopolitical conflict,Europe,Europe Heatwaves (2019),191,0,8.137931034482758,0.17307692307692307,0.6860522
ufr5xrl4Ypw,geopolitical conflict,Europe,Europe Heatwaves (2019),214,0,8.137931034482758,0.19230769230769232,0.16122204
8vOi8wUyAKM,geopolitical conflict,Europe,Europe Heatwaves (2019),113,0,7.655172413793103,0.23333333333333334,0.9000891
oHTc2B3UMbc,geopolitical conflict,Europe,Europe Heatwaves (2019),87,0,7.655172413793103,0.21621621621621623,0.9105304
3ojAef-PiN8,geopolitical conflict,Europe,Europe Heatwaves (2019),165,0,7.655172413793103,0.1951219512195122,0.22758049
fq66AvGV3MI,geopolitical conflict,Europe,Europe Heatwaves (2019),91,0,7.655172413793103,0.2571428571428571,0.098115765
zKQV6bPnhic,geopolitical conflict,Europe,Europe Heatwaves (2019),93,0,7.655172413793103,0.25925925925925924,0.75517064
9ikZuV3iOKk,geopolitical conflict,Europe,Europe Heatwaves (2019),153,0,7.655172413793103,0.2,0.9851389
5egdPg6-3yQ,geopolitical conflict,Europe,Europe Heatwaves (2019),135,0,8.206896551724139,0.19444444444444445,0.060648832
Nsu5EG9c2H8,geopolitical conflict,Europe,Europe Heatwaves (2019),201,0,8.03448275862069,0.1590909090909091,0.31711325
9rRNWNdMOM4,geopolitical conflict,Europe,Europe Heatwaves (2019),183,0,7.9655172413793105,0.23404255319148937,0.3135974
iB6oyO1QHhU,geopolitical conflict,Europe,Europe Heatwaves (2019),170,0,7.9655172413793105,0.18604651162790697,0.69538623
7TGzJ4Llp6A,geopolitical conflict,Europe,Europe Heatwaves (2019),173,0,8.0,0.2564102564102564,0.86550605
kseu6djS9UY,geopolitical conflict,Europe,Europe Heatwaves (2019),177,0,7.793103448275862,0.14893617021276595,0.3237812
eiI4SHHobt8,geopolitical conflict,Europe,Europe Heatwaves (2019),162,0,8.517241379310345,0.13333333333333333,0.3428895
2-U3uCMCGyU,geopolitical conflict,Europe,Europe Heatwaves (2019),185,0,8.551724137931034,0.20588235294117646,0.005174351
H25Ivb8Bufg,geopolitical conflict,Europe,Europe Heatwaves (2019),157,0,8.137931034482758,0.175,0.026641062
tjLFMS8atP0,geopolitical conflict,Europe,Europe Heatwaves (2019),143,0,8.068965517241379,0.21428571428571427,0.03581285
ecwhjG9nz9M,geopolitical conflict,Europe,Europe Heatwaves (2019),165,0,8.068965517241379,0.21621621621621623,0.26504877
5uwU1YwV8zs,geopolitical conflict,Europe,Europe Heatwaves (2019),150,0,8.137931034482758,0.1836734693877551,0.16324374
J8CcT04fmg8,geopolitical conflict,Europe,Europe Heatwaves (2019),150,0,8.137931034482758,0.16981132075471697,0.23692165
FE5NSVWNQ0c,geopolitical conflict,Europe,Europe Heatwaves (2019),103,0,8.137931034482758,0.1590909090909091,0.3735007
uSukfiYgB4g,geopolitical conflict,Europe,Europe Heatwaves (2019),185,0,8.137931034482758,0.1509433962264151,0.23213145
KdqIGgafu4o,geopolitical conflict,Europe,Europe Heatwaves (2019),176,0,8.137931034482758,0.20454545454545456,0.4696532
lYaliwnnn54,geopolitical conflict,Europe,Europe Heatwaves (2019),163,0,8.137931034482758,0.14754098360655737,0.5539019
n7fzIi0l-ek,geopolitical conflict,Europe,Europe Heatwaves (2019),185,0,8.241379310344827,0.23255813953488372,0.24534908
ue6KFOCmVTM,geopolitical conflict,Europe,Europe Heatwaves (2019),152,0,8.206896551724139,0.15,0.3407535
91osQcwvoJU,geopolitical conflict,Europe,Europe Heatwaves (2019),185,0,8.517241379310345,0.14285714285714285,0.5720638
UmxGKS1OI-w,geopolitical conflict,Europe,Europe Heatwaves (2019),164,0,8.620689655172415,0.16666666666666666,0.29377025
Grd7r1zDzkw,geopolitical conflict,Europe,Europe Heatwaves (2019),188,1,8.620689655172415,0.175,0.7035911
6fc7cND4pZE,geopolitical conflict,Europe,Europe Heatwaves (2019),175,0,8.931034482758621,0.15151515151515152,0.10553853
7DlC4tJvVcQ,geopolitical conflict,Europe,Europe Heatwaves (2019),100,0,8.931034482758621,0.225,0.54040045
x5Rw3hBuDQc,geopolitical conflict,Europe,Europe Heatwaves (2019),187,0,8.517241379310345,0.22580645161290322,0.5773423
0i37cpgwzTw,geopolitical conflict,Europe,Europe Heatwaves (2019),143,0,8.517241379310345,0.13725490196078433,0.01396929
GO1oOq2SK0w,geopolitical conflict,Europe,Europe Heatwaves (2019),174,0,8.517241379310345,0.1590909090909091,0.14732942
hLMqa3s8KMY,geopolitical conflict,Europe,Europe Heatwaves (2019),205,0,9.241379310344827,0.14285714285714285,0.09356225
LDubf2dUHkU,geopolitical conflict,Europe,Europe Heatwaves (2019),149,0,9.241379310344827,0.15555555555555556,0.89882207
WOqwHTIENM8,geopolitical conflict,Europe,Europe Heatwaves (2019),191,0,9.068965517241379,0.20454545454545456,0.867342
hHNf8nugu_s,geopolitical conflict,Europe,Europe Heatwaves (2019),143,0,9.068965517241379,0.13636363636363635,0.7716303
hxYkXZwtQXM,geopolitical conflict,Europe,Europe Heatwaves (2019),152,0,9.10344827586207,0.13636363636363635,0.6541397
lRj4daOiamE,geopolitical conflict,Europe,Europe Heatwaves (2019),157,0,8.758620689655173,0.13157894736842105,0.5403936
NifVc6hxGmE,geopolitical conflict,Europe,Europe Heatwaves (2019),238,0,8.758620689655173,0.16129032258064516,0.47574577
mpFXd1DDETg,geopolitical conflict,Europe,Europe Heatwaves (2019),180,0,8.586206896551724,0.125,0.87376696
ZRQymDXnCsg,geopolitical conflict,Europe,Europe Heatwaves (2019),160,0,9.10344827586207,0.14583333333333334,0.78934425
y_mRUGRHcMU,geopolitical conflict,Europe,Europe Heatwaves (2019),156,0,9.10344827586207,0.14893617021276595,0.118813
N6c-qsV9Glg,geopolitical conflict,Europe,Europe Heatwaves (2019),187,0,9.10344827586207,0.12962962962962962,0.14414284
fUg7ukMTAA8,geopolitical conflict,Europe,Europe Heatwaves (2019),179,0,9.10344827586207,0.125,0.46780455
50IOz1muPco,geopolitical conflict,Europe,Europe Heatwaves (2019),219,0,9.10344827586207,0.13333333333333333,0.64205885
Ouw1mGfGXFE,geopolitical conflict,Europe,Europe Heatwaves (2019),315,0,9.10344827586207,0.12121212121212122,0.95925146
3bmxCsch_2U,geopolitical conflict,Europe,Europe Heatwaves (2019),356,0,9.10344827586207,0.12195121951219512,0.17855006
SoyjkjFOw6c,geopolitical conflict,Europe,Europe Heatwaves (2019),147,0,9.10344827586207,0.13043478260869565,0.2884666
dBs-CJ9Fxf4,geopolitical conflict,Europe,Europe Heatwaves (2019),182,1,8.862068965517242,0.16666666666666666,0.43636757
ewANeTKbyCo,geopolitical conflict,Europe,Europe Heatwaves (2019),113,0,8.862068965517242,0.1794871794871795,0.24857399
jEXxnK7uKfA,geopolitical conflict,Europe,Europe Heatwaves (2019),96,0,8.96551724137931,0.24324324324324326,0.3835084
pyq6lsNXv9w,geopolitical conflict,Europe,Europe Heatwaves (2019),151,0,7.9655172413793105,0.16,0.8513464
EweMtBaemkQ,geopolitical conflict,Europe,Europe Heatwaves (2019),181,0,7.758620689655173,0.18181818181818182,0.11128768
4RUVJDrqKq4,geopolitical conflict,Europe,Europe Heatwaves (2019),765,0,7.758620689655173,0.2,0.70288795
S3MWjFCoIFo,geopolitical conflict,Europe,Europe Heatwaves (2019),140,0,7.620689655172414,0.13559322033898305,0.2601115
jMEIoIX_44U,geopolitical conflict,Europe,Europe Heatwaves (2019),140,0,7.379310344827586,0.14516129032258066,0.33297795
6BOs1nJO9Mg,geopolitical conflict,Europe,Europe Heatwaves (2019),180,0,7.586206896551724,0.125,0.63244337
prcB3weSo2k,geopolitical conflict,Europe,Europe Heatwaves (2019),323,0,7.586206896551724,0.20930232558139536,0.89145625
AUGNOdPaGQ0,geopolitical conflict,Europe,Europe Heatwaves (2019),207,0,7.551724137931035,0.1794871794871795,0.9354912
hV2dxIeoFew,geopolitical conflict,Europe,Europe Heatwaves (2019),186,0,7.551724137931035,0.16216216216216217,0.7742614
PqWJDe0mKVs,geopolitical conflict,Europe,Europe Heatwaves (2019),153,0,7.413793103448276,0.14285714285714285,0.94091886
zwzLZp8xaDE,geopolitical conflict,Europe,Europe Heatwaves (2019),199,0,7.413793103448276,0.15151515151515152,0.31651318
XMOMmhPSWGA,geopolitical conflict,Europe,Europe Heatwaves (2019),195,0,7.448275862068965,0.15384615384615385,0.20711091
SQl2DePPcSc,geopolitical conflict,Europe,Europe Heatwaves (2019),157,0,7.448275862068965,0.11594202898550725,0.69082415
